,android_avg_rating,android_file_size,android_rating_1,android_rating_2,android_rating_3,android_rating_4,android_rating_5,android_total_ratings,ios_all_ratings,ios_current_ratings,ios_file_size
2016-10-27 17:10:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 17:20:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 17:30:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 17:40:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 17:50:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 18:00:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 18:10:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 18:20:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 18:30:00,4.0,77,963177,281170,521889,847235,4299724,6913195,229026,627,259
2016-10-27 18:40:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 18:50:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 19:00:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229026,627,259
2016-10-27 19:10:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229026,742,259
2016-10-27 19:20:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229026,627,259
2016-10-27 19:30:00,4.0,77,964389,281431,522354,847784,4302944,6918902,229118,742,259
2016-10-27 19:40:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 19:50:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 20:00:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 20:10:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 20:20:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229026,627,259
2016-10-27 20:30:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 20:40:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 20:50:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 21:00:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 21:10:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 21:20:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 21:30:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 21:40:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 21:50:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 22:00:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 22:10:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 22:20:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 22:30:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 22:40:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 22:50:00,4.0,77,964389,281431,522354,847784,4302944,6918902,229118,742,259
2016-10-27 23:00:00,4.0,77,964377,281425,522351,847774,4302895,6918822,229118,742,259
2016-10-27 23:10:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229118,742,259
2016-10-27 23:20:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229118,742,259
2016-10-27 23:30:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-27 23:40:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,742,259
2016-10-27 23:50:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 00:00:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 00:10:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 00:20:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 00:30:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 00:40:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 00:50:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 01:00:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 01:10:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 01:20:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 01:30:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 01:40:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 01:50:00,4.0,77,965331,281648,522718,848259,4305515,6923471,229262,900,259
2016-10-28 02:00:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 02:10:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 02:20:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 02:30:00,4.0,77,965331,281648,522718,848259,4305515,6923471,229262,900,259
2016-10-28 02:40:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 02:50:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 03:00:00,4.0,77,965314,281644,522719,848250,4305481,6923408,229262,900,259
2016-10-28 03:10:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 03:20:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 03:30:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 03:40:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 03:50:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 04:00:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 04:10:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 04:20:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 04:30:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 04:40:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 04:50:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 05:00:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 05:10:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 05:20:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 05:30:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 05:40:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 05:50:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 06:00:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 06:10:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 06:20:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 06:30:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 06:40:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 06:50:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 07:00:00,4.0,77,965804,281748,522897,848542,4306841,6925832,229262,900,259
2016-10-28 07:10:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229262,900,259
2016-10-28 07:20:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229262,900,259
2016-10-28 07:30:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229262,900,259
2016-10-28 07:40:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229262,900,259
2016-10-28 07:50:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229262,900,259
2016-10-28 08:00:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 08:10:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 08:20:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 08:30:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 08:40:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 08:50:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 09:00:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 09:10:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 09:20:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 09:30:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 09:40:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 09:50:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 10:00:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 10:10:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 10:20:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 10:30:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 10:40:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 10:50:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 11:00:00,4.0,77,966391,281864,523134,848871,4308441,6928701,229333,985,259
2016-10-28 11:10:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 11:20:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 11:30:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 11:40:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 11:50:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 12:00:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 12:10:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 12:20:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 12:30:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 12:40:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 12:50:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 13:00:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 13:10:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 13:20:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 13:30:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 13:40:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 13:50:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 14:00:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 14:10:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 14:20:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 14:30:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 14:40:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 14:50:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229333,985,259
2016-10-28 15:00:00,4.0,77,967539,282094,523519,849415,4311314,6933881,229419,1087,259
2016-10-28 15:10:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 15:20:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 15:30:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 15:40:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 15:50:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 16:00:00,4.0,77,968486,282256,523813,849855,4314122,6938532,229419,1087,259
2016-10-28 16:10:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 16:20:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 16:30:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 16:40:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 16:50:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 17:00:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 17:10:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 17:20:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 17:30:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 17:40:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 17:50:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 18:00:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 18:10:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 18:20:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 18:30:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 18:40:00,4.0,77,968486,282256,523813,849855,4314122,6938532,229419,1087,259
2016-10-28 18:50:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 19:00:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1087,259
2016-10-28 19:10:00,4.0,77,968486,282256,523814,849858,4314130,6938544,229419,1178,259
2016-10-28 19:20:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 19:30:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 19:40:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 19:50:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 20:00:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 20:10:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 20:20:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 20:30:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 20:40:00,4.0,77,969387,282452,524137,850295,4317000,6943271,229501,1178,259
2016-10-28 20:50:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 21:00:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 21:10:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 21:20:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 21:30:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 21:40:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 21:50:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 22:00:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 22:10:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 22:20:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 22:30:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 22:40:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 22:50:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 23:00:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 23:10:00,4.0,77,969380,282451,524135,850295,4316981,6943242,229501,1178,259
2016-10-28 23:20:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229501,1178,259
2016-10-28 23:30:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-28 23:40:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-28 23:50:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 00:00:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 00:10:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 00:20:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 00:30:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 00:40:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 00:50:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 01:00:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 01:10:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 01:20:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 01:30:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 01:40:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 01:50:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 02:00:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 02:10:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 02:20:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 02:30:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 02:40:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 02:50:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 03:00:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 03:10:00,4.0,77,970158,282622,524454,850668,4319266,6947168,229615,1305,259
2016-10-29 03:20:00,4.0,77,970736,282737,524682,850994,4320887,6950036,229615,1305,259
2016-10-29 03:30:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 03:40:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 03:50:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 04:00:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 04:10:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 04:20:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 04:30:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 04:40:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 04:50:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 05:00:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 05:10:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 05:20:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 05:30:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 05:40:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
2016-10-29 05:50:00,4.0,77,970728,282736,524680,850990,4320874,6950008,229615,1305,259
